Anger,Fear,Joy,Sadness
0.03,0.04,0.69622,0.0038
0.6993,0.04,0.02,0.01
0.69923,0.04,0.01,0.02
0.03,0.01,0.69818,0.07
0.69923,0.06,0.01,0.02
0.02,0.02,0.01,0.01
0.03,0.02,0.03,0.03
0.69916,0.04,0.02,0.01
0.02,0.02,0.06,0.02
0.02,0.02,0.02,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.69818,0.11
0.02,0.02,0.04,0.01
0.69937,0.03,0.01,0.02
0.69909,0.04,0.02,0.03
0.03,0.02,0.69839,0.07
0.02,0.03,0.09,0.02
0.6993,0.03,0.01,0.02
0.03,0.03,0.08,0.02
0.02,0.02,0.02,0.01
0.03,0.03,0.06,0.02
0.1533,0.8434,0.06,0.12
0.02,0.01,0.02,0.01
0.69895,0.06,0.02,0.05
0.03,0.03,0.09,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.69902,0.09,0.01,0.02
0.69832,0.03,0.03,0.04
0.69923,0.03,0.02,0.03
0.6993,0.03,0.01,0.02
0.03,0.02,0.03,0.02
0.06,0.03,0.67697,0.1
0.02,0.02,0.02,0.01
0.04,0.02,0.69818,0.12
0.69888,0.03,0.03,0.04
0.03,0.03,0.1,0.02
0.02,0.03,0.08,0.02
0.6993,0.03,0.02,0.03
0.08,0.03,0.14,0.02
0.69916,0.03,0.02,0.02
0.896,0.0986,0.08,0.03
0.04,0.06,0.07,0.03
0.02,0.02,0.09,0.02
0.09,0.18,0.07,0.06
0.69909,0.07,0.01,0.03
0.02,0.02,0.02,0.02
0.14,0.6965,0.08,0.13
0.03,0.02,0.69839,0.06
0.04,0.03,0.69811,0.07
0.69916,0.04,0.02,0.02
0.0905,0.63455,0.04,0.06
0.6993,0.04,0.01,0.02
0.69811,0.04,0.03,0.03
0.03,0.02,0.69825,0.11
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.01
0.11,0.09,0.8494,0.1454
0.16,0.69713,0.05,0.08
0.02,0.03,0.02,0.01
0.69923,0.05,0.01,0.01
0.69895,0.03,0.02,0.04
0.03,0.02,0.69832,0.07
0.0021,0.69643,0.05,0.14
0.05,0.0023,0.68768,0.18
0.02,0.01,0.02,0.02
0.69923,0.03,0.01,0.04
0.02,0.02,0.02,0.01
0.13,0.6965,0.08,0.12
0.03,0.02,0.69832,0.09
0.02,0.02,0.01,0.01
0.69916,0.04,0.02,0.02
0.3744,0.6208,0.07,0.11
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.01
0.1382,0.8588,0.05,0.1
0.69881,0.07,0.02,0.02
0.6993,0.03,0.01,0.02
0.69916,0.04,0.02,0.03
0.03,0.02,0.69839,0.09
0.04,0.01,0.05,0.02
0.04,0.02,0.69755,0.06
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69811,0.06
0.03,0.02,0.69846,0.09
0.15,0.69699,0.06,0.08
0.02,0.03,0.05,0.01
0.0027,0.19,0.0027,0.69384
0.02,0.02,0.02,0.01
0.6993,0.02,0.02,0.03
0.09,0.09,0.8632,0.1324
0.0032,0.69405,0.08,0.0031
0.0023,0.69622,0.05,0.09
0.69916,0.03,0.02,0.02
0.16,0.69657,0.05,0.08
0.03,0.02,0.69825,0.09
0.03,0.02,0.02,0.02
0.02,0.03,0.05,0.02
0.69888,0.03,0.02,0.06
0.15,0.03,0.0179,0.06
0.03,0.02,0.02,0.01
0.15,0.69622,0.05,0.17
0.69923,0.06,0.01,0.01
0.03,0.02,0.02,0.01
0.03,0.02,0.02,0.01
0.69909,0.03,0.02,0.03
0.16,0.69692,0.07,0.09
0.02,0.02,0.03,0.02
0.03,0.02,0.1,0.02
0.02,0.02,0.02,0.02
0.03,0.01,0.69853,0.06
0.02,0.02,0.02,0.01
0.02,0.04,0.01,0.01
0.69923,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.69916,0.03,0.03,0.03
0.69923,0.03,0.02,0.02
0.03,0.02,0.69839,0.07
0.6993,0.04,0.01,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.02
0.03,0.01,0.69839,0.1
0.69909,0.04,0.02,0.02
0.05,0.03,0.67879,0.1
0.02,0.02,0.02,0.02
0.03,0.02,0.1,0.02
0.02,0.01,0.03,0.02
0.69916,0.03,0.02,0.04
0.02,0.01,0.03,0.01
0.03,0.02,0.02,0.01
0.6946,0.3023,0.05,0.1
0.02,0.02,0.02,0.01
0.69909,0.04,0.03,0.02
0.02,0.02,0.02,0.02
0.69923,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.6993,0.03,0.01,0.03
0.69895,0.03,0.04,0.03
0.04,0.02,0.69804,0.11
0.02,0.01,0.03,0.02
0.04,0.02,0.12,0.02
0.69923,0.04,0.01,0.03
0.04,0.02,0.69818,0.06
0.69916,0.03,0.01,0.02
0.6993,0.03,0.02,0.02
0.02,0.02,0.04,0.02
0.02,0.02,0.01,0.01
0.03,0.01,0.06,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69734,0.0023
0.04,0.04,0.06,0.02
0.69923,0.03,0.01,0.02
0.02,0.02,0.02,0.02
0.69916,0.07,0.01,0.01
0.03,0.02,0.11,0.02
0.02,0.02,0.09,0.02
0.03,0.02,0.01,0.02
0.07,0.12,0.0569,0.11
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.02
0.69923,0.03,0.01,0.03
0.03,0.02,0.03,0.02
0.13,0.69573,0.13,0.14
0.02,0.01,0.02,0.02
0.03,0.01,0.69846,0.08
0.6993,0.03,0.01,0.02
0.6993,0.04,0.01,0.02
0.6993,0.03,0.01,0.02
0.8138,0.1837,0.04,0.1
0.6993,0.03,0.02,0.02
0.09,0.05,0.16,0.03
0.02,0.01,0.02,0.01
0.02,0.01,0.03,0.01
0.03,0.02,0.1,0.02
0.02,0.03,0.03,0.02
0.02,0.01,0.02,0.01
0.69902,0.03,0.04,0.02
0.11,0.05,0.1344,0.08
0.03,0.03,0.09,0.02
0.69923,0.03,0.02,0.02
0.69909,0.03,0.02,0.03
0.11,0.14,0.6935,0.3006
0.0299,0.67774,0.04,0.05
0.03,0.02,0.08,0.02
0.17,0.14,0.4495,0.004
0.06,0.05,0.04,0.1
0.03,0.02,0.69839,0.07
0.04,0.02,0.02,0.02
0.8483,0.1495,0.03,0.06
0.13,0.19,0.6357,0.3575
0.0541,0.002,0.003,0.65681
0.02,0.02,0.02,0.01
0.03,0.02,0.69832,0.1
0.02,0.02,0.03,0.01
0.13,0.69608,0.09,0.17
0.03,0.01,0.69846,0.06
0.02,0.01,0.02,0.01
0.02,0.02,0.02,0.02
0.07,0.14,0.0035,0.02
0.6993,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.0099,0.69097,0.03,0.14
0.04,0.02,0.68663,0.08
0.03,0.05,0.07,0.02
0.03,0.03,0.12,0.02
0.69923,0.04,0.02,0.03
0.69895,0.03,0.02,0.04
0.6993,0.04,0.01,0.02
0.69888,0.05,0.03,0.03
0.02,0.02,0.03,0.01
0.02,0.02,0.02,0.01
0.69937,0.03,0.01,0.01
0.69923,0.03,0.02,0.03
0.02,0.02,0.08,0.01
0.69937,0.03,0.02,0.01
0.03,0.02,0.002,0.02
0.6993,0.03,0.02,0.01
0.02,0.02,0.02,0.02
0.6993,0.04,0.01,0.01
0.6993,0.03,0.02,0.01
0.02,0.03,0.11,0.02
0.1,0.09,0.0998,0.002
0.02,0.02,0.03,0.01
0.69937,0.03,0.02,0.01
0.02,0.02,0.01,0.01
0.69923,0.03,0.02,0.03
0.0721,0.64785,0.04,0.06
0.05,0.03,0.05,0.02
0.69881,0.03,0.03,0.02
0.05,0.05,0.05,0.02
0.69916,0.03,0.01,0.04
0.02,0.02,0.07,0.02
0.03,0.03,0.02,0.02
0.02,0.01,0.02,0.01
0.1056,0.892,0.05,0.06
0.06,0.02,0.02,0.02
0.02,0.02,0.08,0.02
0.69916,0.04,0.02,0.02
0.4848,0.5119,0.06,0.09
0.69909,0.03,0.02,0.05
0.03,0.03,0.08,0.01
0.02,0.02,0.02,0.01
0.69923,0.04,0.02,0.02
0.02,0.02,0.05,0.03
0.02,0.02,0.14,0.02
0.04,0.03,0.11,0.03
0.02,0.01,0.02,0.02
0.6993,0.04,0.01,0.02
0.04,0.04,0.69804,0.11
0.03,0.02,0.06,0.02
0.002,0.69685,0.05,0.07
0.02,0.02,0.03,0.01
0.03,0.04,0.06,0.02
0.02,0.03,0.02,0.01
0.02,0.01,0.69811,0.11
0.6993,0.03,0.01,0.02
0.02,0.02,0.02,0.01
0.0035,0.1,0.3844,0.17
0.03,0.02,0.1,0.02
0.03,0.02,0.08,0.02
0.03,0.02,0.69825,0.11
0.18,0.12,0.0069,0.69209
0.03,0.03,0.69335,0.16
0.02,0.02,0.02,0.01
0.69923,0.06,0.01,0.01
0.69937,0.03,0.01,0.02
0.0022,0.69608,0.06,0.16
0.69916,0.03,0.02,0.03
0.17,0.69559,0.11,0.16
0.69916,0.04,0.02,0.01
0.02,0.02,0.03,0.01
0.0582,0.65758,0.05,0.06
0.69895,0.03,0.02,0.03
0.69923,0.04,0.01,0.02
0.69895,0.05,0.02,0.03
0.03,0.02,0.02,0.02
0.6993,0.03,0.01,0.02
0.02,0.02,0.03,0.02
0.69902,0.03,0.03,0.03
0.02,0.02,0.09,0.01
0.6993,0.03,0.02,0.02
0.0024,0.69671,0.03,0.07
0.69909,0.03,0.02,0.03
0.02,0.02,0.02,0.02
0.03,0.02,0.03,0.02
0.03,0.02,0.01,0.01
0.1,0.06,0.17,0.04
0.12,0.07,0.8282,0.1664
0.5479,0.449,0.05,0.08
0.69937,0.03,0.01,0.02
0.03,0.02,0.09,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.6993,0.03,0.01,0.02
0.03,0.01,0.69846,0.07
0.69916,0.03,0.01,0.02
0.03,0.02,0.69832,0.08
0.3327,0.6639,0.06,0.09
0.14,0.69615,0.12,0.14
0.03,0.03,0.07,0.02
0.02,0.02,0.1,0.01
0.03,0.02,0.02,0.01
0.04,0.03,0.69811,0.07
0.03,0.02,0.02,0.01
0.02,0.01,0.02,0.01
0.272,0.0024,0.0042,0.7164
0.0026,0.69608,0.06,0.12
0.69916,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.0883,0.63595,0.06,0.11
0.02,0.02,0.01,0.02
0.69888,0.03,0.02,0.06
0.69909,0.04,0.03,0.02
0.03,0.02,0.69839,0.06
0.02,0.02,0.03,0.02
0.02,0.03,0.08,0.02
0.02,0.03,0.11,0.02
0.02,0.02,0.02,0.01
0.13,0.69629,0.11,0.14
0.04,0.01,0.69692,0.0028
0.03,0.01,0.69776,0.15
0.03,0.05,0.05,0.02
0.02,0.02,0.08,0.02
0.6993,0.03,0.01,0.02
0.07,0.02,0.05,0.02
0.04,0.02,0.02,0.02
0.69895,0.03,0.04,0.03
0.69916,0.03,0.02,0.02
0.15,0.13,0.6085,0.3855
0.02,0.02,0.05,0.03
0.69937,0.03,0.01,0.02
0.002,0.69671,0.06,0.08
0.03,0.02,0.69839,0.07
0.03,0.02,0.06,0.02
0.02,0.02,0.02,0.01
0.69909,0.03,0.02,0.03
0.04,0.02,0.1,0.01
0.0032,0.08,0.0059,0.69188
0.04,0.02,0.69832,0.1
0.69916,0.03,0.02,0.04
0.69923,0.03,0.02,0.03
0.0029,0.69608,0.08,0.09
0.03,0.02,0.69825,0.09
0.02,0.02,0.02,0.01
0.69664,0.0041,0.01,0.01
0.1,0.05,0.0026,0.03
0.03,0.02,0.69839,0.08
0.03,0.05,0.11,0.02
0.12,0.04,0.0348,0.06
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.03,0.12,0.15,0.04
0.1,0.06,0.17,0.03
0.03,0.02,0.69811,0.12
0.6993,0.03,0.02,0.02
0.03,0.04,0.06,0.02
0.08,0.03,0.0021,0.03
0.03,0.02,0.02,0.02
0.02,0.01,0.6979,0.09
0.69923,0.04,0.02,0.02
0.07,0.14,0.07,0.05
0.03,0.04,0.69804,0.1
0.02,0.01,0.02,0.01
0.6993,0.03,0.01,0.02
0.02,0.02,0.69741,0.0024
0.6993,0.03,0.01,0.02
0.0932,0.63273,0.05,0.08
0.02,0.02,0.08,0.02
0.03,0.02,0.69776,0.16
0.03,0.02,0.69832,0.09
0.02,0.02,0.69846,0.09
0.04,0.03,0.69797,0.1
0.69923,0.03,0.02,0.02
0.02,0.02,0.13,0.01
0.02,0.02,0.08,0.02
0.04,0.02,0.02,0.01
0.6993,0.03,0.02,0.02
0.02,0.01,0.02,0.01
0.69937,0.03,0.01,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.01,0.02
0.69482,0.06,0.0021,0.05
0.02,0.02,0.03,0.01
0.1,0.13,0.815,0.1797
0.03,0.02,0.69839,0.06
0.69923,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.69895,0.03,0.04,0.03
0.02,0.02,0.02,0.01
0.69916,0.05,0.02,0.01
0.11,0.11,0.7715,0.2229
0.03,0.03,0.06,0.02
0.02,0.02,0.02,0.02
0.69923,0.03,0.01,0.04
0.02,0.03,0.07,0.02
0.6993,0.04,0.01,0.02
0.6993,0.05,0.01,0.01
0.02,0.02,0.03,0.02
0.6993,0.03,0.02,0.02
0.69923,0.04,0.02,0.01
0.02,0.02,0.07,0.02
0.03,0.02,0.19,0.02
0.69916,0.02,0.02,0.03
0.69923,0.04,0.01,0.03
0.6993,0.03,0.01,0.03
0.02,0.02,0.03,0.02
0.6993,0.03,0.01,0.03
0.69846,0.04,0.04,0.03
0.69685,0.06,0.1,0.18
0.03,0.03,0.1,0.03
0.02,0.02,0.11,0.02
0.6993,0.03,0.02,0.02
0.15,0.69664,0.08,0.11
0.6993,0.04,0.02,0.01
0.2987,0.6985,0.06,0.07
0.69909,0.03,0.02,0.04
0.6993,0.03,0.01,0.03
0.69909,0.03,0.02,0.05
0.01,0.02,0.02,0.01
0.69923,0.04,0.01,0.02
0.02,0.01,0.02,0.01
0.0036,0.09,0.0027,0.6937
0.01,0.02,0.02,0.01
0.02,0.02,0.08,0.02
0.03,0.03,0.07,0.02
0.02,0.03,0.09,0.02
0.03,0.02,0.69832,0.06
0.03,0.02,0.69755,0.16
0.6993,0.03,0.02,0.02
0.03,0.02,0.69818,0.12
0.02,0.02,0.69552,0.0021
0.69881,0.12,0.01,0.01
0.02,0.03,0.1,0.02
0.6993,0.04,0.01,0.01
0.69902,0.04,0.03,0.02
0.69846,0.04,0.02,0.11
0.044,0.66752,0.05,0.09
0.69923,0.05,0.01,0.02
0.03,0.02,0.69832,0.09
0.03,0.02,0.02,0.01
0.02,0.02,0.03,0.02
0.0032,0.08,0.006,0.69188
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.02
0.11,0.06,0.3197,0.11
0.69916,0.04,0.02,0.02
0.0022,0.69692,0.05,0.07
0.03,0.02,0.69825,0.1
0.69874,0.04,0.04,0.02
0.04,0.04,0.06,0.03
0.69923,0.03,0.01,0.03
0.0022,0.0022,0.0027,0.69321
0.02,0.02,0.08,0.02
0.0022,0.14,0.5184,0.4748
0.07,0.07,0.66633,0.0027
0.69888,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.19,0.69678,0.06,0.08
0.1,0.1,0.8086,0.1866
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.0029,0.14,0.0023,0.69398
0.69895,0.05,0.04,0.03
0.02,0.02,0.1,0.02
0.02,0.03,0.07,0.02
0.02,0.02,0.02,0.02
0.0716,0.002,0.0034,0.64358
0.03,0.06,0.05,0.02
0.69937,0.03,0.01,0.02
0.04,0.02,0.69839,0.07
0.02,0.03,0.02,0.01
0.02,0.02,0.69811,0.11
0.6993,0.03,0.02,0.03
0.69916,0.04,0.01,0.04
0.11,0.11,0.7371,0.2558
0.01,0.01,0.03,0.01
0.4606,0.5363,0.06,0.08
0.6993,0.03,0.01,0.02
0.6993,0.04,0.01,0.02
0.1,0.0024,0.8433,0.0036
0.02,0.02,0.03,0.01
0.0929,0.63245,0.04,0.06
0.03,0.02,0.69825,0.1
0.19,0.69657,0.07,0.1
0.02,0.02,0.02,0.01
0.02,0.02,0.08,0.02
0.14,0.6965,0.08,0.13
0.02,0.04,0.04,0.01
0.6993,0.03,0.01,0.02
0.69874,0.03,0.05,0.03
0.69909,0.03,0.02,0.03
0.03,0.01,0.69846,0.06
0.02,0.02,0.01,0.01
0.02,0.02,0.002,0.02
0.03,0.03,0.69811,0.12
0.0028,0.69531,0.07,0.19
0.69916,0.03,0.03,0.02
0.0029,0.69636,0.04,0.07
0.04,0.04,0.09,0.03
0.02,0.02,0.02,0.01
0.6986,0.04,0.03,0.09
0.69923,0.03,0.02,0.02
0.13,0.69629,0.06,0.16
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69937,0.03,0.01,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.05,0.01
0.03,0.02,0.69818,0.11
0.02,0.03,0.06,0.02
0.69846,0.13,0.01,0.03
0.01,0.02,0.03,0.01
0.69923,0.03,0.02,0.02
0.03,0.02,0.01,0.01
0.6993,0.04,0.01,0.02
0.67067,0.0405,0.02,0.03
0.02,0.02,0.03,0.01
0.002,0.14,0.0031,0.69433
0.69664,0.05,0.03,0.0032
0.66479,0.049,0.02,0.03
0.02,0.02,0.1,0.02
0.69916,0.04,0.02,0.03
0.69902,0.04,0.02,0.05
0.03,0.02,0.69825,0.06
0.69923,0.02,0.02,0.03
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.01
0.03,0.01,0.69811,0.06
0.02,0.02,0.08,0.02
0.02,0.02,0.02,0.02
0.69839,0.04,0.02,0.11
0.02,0.02,0.02,0.01
0.03,0.05,0.03,0.02
0.69916,0.07,0.01,0.01
0.03,0.06,0.11,0.03
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.04,0.02,0.69825,0.08
0.05,0.02,0.02,0.04
0.8864,0.1108,0.03,0.04
0.17,0.12,0.0053,0.69286
0.03,0.01,0.04,0.02
0.69916,0.03,0.03,0.02
0.03,0.01,0.03,0.02
0.02,0.04,0.12,0.04
0.02,0.05,0.06,0.02
0.03,0.02,0.69811,0.14
0.69923,0.03,0.02,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.69685,0.003
0.04,0.03,0.69825,0.06
0.18,0.69664,0.06,0.08
0.02,0.02,0.02,0.01
0.0021,0.69552,0.04,0.11
0.0673,0.65121,0.05,0.06
0.02,0.01,0.02,0.01
0.69895,0.03,0.02,0.04
0.8495,0.1486,0.04,0.05
0.69909,0.03,0.02,0.05
0.0029,0.04,0.0297,0.05
0.15,0.16,0.0045,0.69314
0.6993,0.03,0.01,0.02
0.02,0.02,0.0022,0.02
0.04,0.12,0.13,0.06
0.05,0.03,0.08,0.03
0.69923,0.04,0.01,0.03
0.02,0.02,0.03,0.02
0.06,0.05,0.68313,0.0022
0.03,0.03,0.08,0.02
0.6993,0.03,0.02,0.01
0.04,0.02,0.02,0.02
0.02,0.03,0.02,0.02
0.03,0.02,0.69846,0.06
0.69881,0.08,0.02,0.02
0.69846,0.05,0.03,0.02
0.02,0.04,0.18,0.02
0.02,0.02,0.01,0.01
0.69923,0.03,0.02,0.02
0.04,0.02,0.69825,0.08
0.69902,0.03,0.02,0.04
0.02,0.01,0.03,0.02
0.02,0.02,0.03,0.02
0.4924,0.5049,0.05,0.06
0.69916,0.03,0.02,0.02
0.02,0.02,0.03,0.02
0.02,0.02,0.03,0.01
0.02,0.01,0.02,0.01
0.0055,0.12,0.0028,0.69181
0.14,0.69482,0.06,0.13
0.0029,0.08,0.0072,0.69104
0.69902,0.03,0.03,0.03
0.69909,0.02,0.02,0.06
0.69902,0.03,0.02,0.04
0.6993,0.03,0.02,0.02
0.16,0.69552,0.12,0.0022
0.6993,0.04,0.01,0.03
0.03,0.02,0.02,0.01
0.09,0.05,0.8857,0.13
0.03,0.03,0.69713,0.0025
0.02,0.02,0.03,0.02
0.02,0.02,0.0024,0.02
0.69916,0.04,0.01,0.03
0.64743,0.0737,0.03,0.04
0.03,0.03,0.69804,0.11
0.02,0.02,0.05,0.02
0.03,0.02,0.01,0.01
0.04,0.02,0.02,0.02
0.03,0.02,0.69825,0.12
0.69895,0.04,0.03,0.02
0.14,0.6965,0.07,0.11
0.02,0.03,0.06,0.02
0.02,0.02,0.02,0.01
0.69909,0.07,0.01,0.01
0.69895,0.04,0.02,0.02
0.69916,0.04,0.03,0.02
0.04,0.02,0.02,0.03
0.1467,0.8502,0.06,0.11
0.02,0.02,0.02,0.01
0.6993,0.03,0.01,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69937,0.04,0.02,0.02
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.02
0.6993,0.03,0.02,0.02
0.02,0.02,0.69839,0.08
0.02,0.05,0.02,0.01
0.69923,0.04,0.01,0.02
0.69881,0.03,0.03,0.06
0.03,0.04,0.01,0.01
0.6993,0.04,0.01,0.02
0.12,0.07,0.09,0.04
0.02,0.02,0.01,0.01
0.6986,0.13,0.01,0.03
0.481,0.516,0.05,0.09
0.6993,0.04,0.01,0.01
0.02,0.03,0.16,0.01
0.02,0.02,0.02,0.01
0.02,0.03,0.02,0.01
0.19,0.8075,0.05,0.08
0.6993,0.04,0.02,0.02
0.69923,0.05,0.01,0.01
0.69916,0.03,0.02,0.02
0.0024,0.14,0.0036,0.69321
0.69909,0.03,0.02,0.02
0.03,0.03,0.08,0.02
0.69923,0.06,0.01,0.02
0.03,0.02,0.01,0.02
0.69923,0.03,0.02,0.02
0.69916,0.03,0.02,0.02
0.1,0.05,0.7936,0.15
0.02,0.02,0.08,0.02
0.69923,0.04,0.01,0.02
0.02,0.01,0.02,0.01
0.69916,0.03,0.02,0.02
0.02,0.04,0.02,0.01
0.02,0.02,0.02,0.01
0.02,0.05,0.04,0.02
0.69923,0.04,0.02,0.01
0.69902,0.03,0.03,0.02
0.02,0.01,0.02,0.01
0.69895,0.04,0.02,0.03
0.18,0.12,0.0035,0.69419
0.69867,0.06,0.02,0.03
0.02,0.01,0.02,0.02
0.0021,0.13,0.0029,0.69412
0.04,0.02,0.69685,0.0026
0.69916,0.02,0.02,0.03
0.6993,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.02,0.01,0.02,0.01
0.16,0.002,0.0035,0.69363
0.02,0.02,0.02,0.01
0.03,0.02,0.69832,0.11
0.03,0.02,0.69832,0.1
0.02,0.04,0.09,0.02
0.19,0.15,0.0031,0.69391
0.17,0.69671,0.06,0.11
0.15,0.11,0.0093,0.69013
0.04,0.03,0.07,0.02
0.6993,0.04,0.02,0.01
0.6993,0.03,0.01,0.01
0.69937,0.03,0.01,0.02
0.03,0.02,0.02,0.01
0.1902,0.8071,0.06,0.06
0.67949,0.08,0.09,0.0259
0.02,0.01,0.03,0.01
0.02,0.02,0.19,0.01
0.02,0.02,0.02,0.01
0.02,0.03,0.01,0.02
0.04,0.04,0.0108,0.06
0.8252,0.1725,0.04,0.06
0.1,0.14,0.8057,0.1887
0.69895,0.04,0.04,0.02
0.69902,0.05,0.01,0.01
0.6993,0.03,0.01,0.02
0.02,0.01,0.02,0.01
0.69909,0.03,0.02,0.04
0.03,0.01,0.03,0.01
0.69916,0.05,0.01,0.01
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.03,0.02,0.69832,0.1
0.6993,0.03,0.01,0.02
0.69867,0.05,0.02,0.09
0.02,0.02,0.02,0.01
0.69923,0.03,0.01,0.02
0.69923,0.03,0.02,0.03
0.03,0.05,0.06,0.02
0.69923,0.02,0.02,0.02
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69909,0.03,0.03,0.02
0.02,0.02,0.02,0.02
0.02,0.01,0.69818,0.07
0.02,0.02,0.1,0.02
0.69923,0.03,0.02,0.02
0.6993,0.03,0.02,0.02
0.03,0.03,0.002,0.03
0.6993,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.1587,0.8383,0.06,0.08
0.09,0.05,0.15,0.03
0.6993,0.05,0.01,0.01
0.02,0.02,0.06,0.02
0.16,0.69678,0.06,0.11
0.03,0.02,0.69825,0.11
0.02,0.03,0.1,0.02
0.69937,0.03,0.02,0.01
0.05,0.02,0.03,0.02
0.03,0.02,0.01,0.02
0.69916,0.03,0.02,0.02
0.69895,0.03,0.04,0.03
0.15,0.13,0.6064,0.004
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.02
0.13,0.69636,0.1,0.13
0.02,0.02,0.04,0.02
0.07,0.1,0.0624,0.1
0.7131,0.2843,0.05,0.08
0.02,0.02,0.02,0.01
0.08,0.05,0.1273,0.09
0.01,0.02,0.02,0.01
0.02,0.02,0.02,0.02
0.6993,0.03,0.01,0.02
0.14,0.13,0.726,0.2683
0.0026,0.11,0.0035,0.69377
0.03,0.02,0.69839,0.06
0.69916,0.03,0.02,0.02
0.02,0.02,0.01,0.01
0.69853,0.04,0.02,0.1
0.02,0.02,0.08,0.02
0.16,0.13,0.0982,0.8961
0.03,0.02,0.02,0.02
0.08,0.04,0.12,0.03
0.03,0.02,0.07,0.01
0.04,0.03,0.69818,0.07
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.01
0.69937,0.03,0.01,0.01
0.02,0.02,0.04,0.02
0.03,0.02,0.69748,0.002
0.02,0.01,0.02,0.01
0.03,0.02,0.07,0.02
0.02,0.01,0.03,0.01
0.6993,0.04,0.01,0.03
0.03,0.02,0.05,0.02
0.69937,0.03,0.01,0.02
0.14,0.69643,0.09,0.12
0.03,0.04,0.05,0.02
0.1,0.08,0.8728,0.0027
0.16,0.69538,0.17,0.16
0.15,0.69503,0.06,0.14
0.02,0.02,0.02,0.01
0.02,0.02,0.01,0.01
0.02,0.02,0.09,0.02
0.69923,0.05,0.01,0.03
0.14,0.6965,0.09,0.11
0.02,0.01,0.04,0.01
0.69916,0.05,0.01,0.01
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69839,0.07
0.11,0.1,0.7973,0.1976
0.03,0.02,0.6979,0.13
0.02,0.03,0.02,0.01
0.4468,0.5492,0.06,0.12
0.69888,0.03,0.04,0.03
0.0028,0.69601,0.05,0.13
0.02,0.02,0.03,0.02
0.02,0.01,0.69811,0.12
0.6993,0.03,0.01,0.02
0.03,0.02,0.69832,0.05
0.69909,0.03,0.03,0.02
0.69916,0.05,0.01,0.02
0.02,0.03,0.08,0.02
0.69909,0.03,0.02,0.03
0.03,0.02,0.69832,0.09
0.69923,0.03,0.01,0.02
0.7586,0.2388,0.04,0.06
0.05,0.03,0.02,0.02
0.07,0.02,0.0027,0.02
0.03,0.03,0.01,0.01
0.69923,0.03,0.02,0.02
0.03,0.03,0.06,0.02
0.14,0.17,0.5393,0.4537
0.002,0.11,0.0044,0.69342
0.69902,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.04,0.02,0.69804,0.04
0.02,0.02,0.01,0.01
0.69923,0.04,0.01,0.03
0.6993,0.03,0.02,0.02
0.03,0.03,0.07,0.02
0.02,0.01,0.04,0.01
0.16,0.69636,0.06,0.16
0.02,0.02,0.6979,0.14
0.04,0.03,0.1,0.03
0.03,0.02,0.02,0.01
0.02,0.03,0.03,0.02
0.0811,0.6412,0.06,0.09
0.02,0.01,0.02,0.01
0.16,0.69692,0.06,0.07
0.6846,0.021,0.02,0.02
0.69902,0.03,0.02,0.03
0.02,0.02,0.03,0.02
0.03,0.02,0.02,0.02
0.05,0.02,0.69797,0.07
0.69776,0.05,0.03,0.15
0.69902,0.04,0.02,0.03
