"Anger","Fear","Joy","Sadness"
"0.529","0.663","0.221","0.641"
"0.493","0.595","0.28","0.613"
"0.335","0.372","0.447","0.37"
"0.256","0.34","0.546","0.31"
"0.24","0.181","0.661","0.232"
"0.602","0.661","0.228","0.736"
"0.294","0.38","0.445","0.36"
"0.614","0.71","0.288","0.822"
"0.371","0.462","0.331","0.422"
"0.367","0.356","0.448","0.379"
"0.481","0.69","0.368","0.743"
"0.457","0.542","0.173","0.599"
"0.574","0.563","0.216","0.688"
"0.305","0.367","0.396","0.412"
"0.432","0.466","0.339","0.439"
"0.497","0.558","0.35","0.464"
"0.345","0.387","0.495","0.339"
"0.381","0.584","0.408","0.555"
"0.538","0.47","0.234","0.565"
"0.346","0.485","0.327","0.542"
"0.531","0.542","0.116","0.654"
"0.547","0.682","0.225","0.723"
"0.274","0.393","0.534","0.364"
"0.42","0.504","0.473","0.427"
"0.619","0.604","0.147","0.578"
"0.433","0.464","0.335","0.38"
"0.636","0.477","0.318","0.577"
"0.352","0.467","0.455","0.384"
"0.522","0.533","0.156","0.584"
"0.485","0.562","0.205","0.599"
"0.275","0.456","0.416","0.396"
"0.538","0.641","0.203","0.724"
"0.207","0.258","0.626","0.293"
"0.423","0.447","0.358","0.496"
"0.219","0.197","0.743","0.287"
"0.677","0.774","0.139","0.778"
"0.563","0.479","0.279","0.554"
"0.519","0.545","0.276","0.545"
"0.299","0.402","0.396","0.396"
"0.525","0.669","0.326","0.644"
"0.506","0.504","0.238","0.567"
"0.631","0.761","0.137","0.861"
"0.352","0.474","0.353","0.482"
"0.396","0.513","0.22","0.582"
"0.455","0.546","0.123","0.513"
"0.405","0.578","0.285","0.583"
"0.27","0.27","0.428","0.358"
"0.176","0.147","0.829","0.204"
"0.238","0.168","0.536","0.226"
"0.237","0.247","0.645","0.338"
"0.332","0.454","0.467","0.407"
"0.423","0.627","0.3","0.5"
"0.571","0.593","0.144","0.625"
"0.513","0.665","0.297","0.608"
"0.444","0.364","0.27","0.533"
"0.432","0.456","0.355","0.464"
"0.325","0.453","0.4","0.403"
"0.354","0.422","0.484","0.353"
"0.466","0.597","0.382","0.547"
"0.401","0.428","0.38","0.474"
"0.123","0.285","0.546","0.279"
"0.473","0.636","0.151","0.703"
"0.435","0.6","0.39","0.539"
"0.364","0.46","0.2","0.442"
"0.478","0.53","0.239","0.566"
"0.397","0.681","0.393","0.534"
"0.569","0.623","0.191","0.606"
"0.552","0.64","0.192","0.696"
"0.154","0.214","0.641","0.312"
"0.33","0.446","0.248","0.376"
"0.234","0.275","0.458","0.335"
"0.394","0.342","0.261","0.445"
"0.501","0.746","0.228","0.659"
"0.382","0.456","0.349","0.456"
"0.478","0.642","0.132","0.56"
"0.207","0.17","0.628","0.274"
"0.424","0.499","0.3","0.53"
"0.584","0.654","0.225","0.598"
"0.459","0.626","0.283","0.544"
"0.392","0.383","0.456","0.419"
"0.227","0.246","0.731","0.228"
"0.416","0.499","0.17","0.625"
"0.259","0.3","0.425","0.267"
"0.27","0.171","0.54","0.261"
"0.423","0.684","0.159","0.637"
"0.165","0.113","0.592","0.186"
"0.415","0.419","0.372","0.418"
"0.434","0.619","0.377","0.576"
"0.452","0.424","0.306","0.483"
"0.406","0.434","0.226","0.5"
"0.327","0.442","0.355","0.41"
"0.573","0.866","0.104","0.721"
"0.382","0.38","0.338","0.38"
"0.515","0.578","0.334","0.54"
"0.334","0.263","0.485","0.258"
"0.206","0.181","0.625","0.195"
"0.446","0.588","0.226","0.418"
"0.221","0.398","0.664","0.289"
"0.205","0.272","0.698","0.216"
"0.381","0.261","0.418","0.33"
"0.435","0.618","0.327","0.622"
"0.514","0.644","0.14","0.652"
"0.548","0.58","0.202","0.575"
"0.455","0.645","0.191","0.635"
"0.479","0.689","0.252","0.57"
"0.185","0.279","0.497","0.298"
"0.182","0.249","0.518","0.275"
"0.345","0.304","0.356","0.415"
"0.467","0.55","0.357","0.492"
"0.49","0.499","0.353","0.546"
"0.568","0.798","0.267","0.954"
"0.409","0.508","0.438","0.466"
"0.323","0.428","0.424","0.416"
"0.5","0.621","0.197","0.605"
"0.354","0.336","0.34","0.388"
"0.427","0.458","0.29","0.378"
"0.602","0.765","0.199","0.876"
"0.712","0.577","0.11","0.674"
"0.535","0.552","0.155","0.701"
"0.577","0.576","0.316","0.578"
"0.537","0.715","0.179","0.658"
"0.309","0.461","0.365","0.337"
"0.669","0.586","0.159","0.57"
"0.491","0.658","0.143","0.71"
"0.5","0.78","0.363","0.586"
"0.352","0.341","0.366","0.342"
"0.432","0.518","0.191","0.603"
"0.463","0.54","0.285","0.518"
"0.287","0.307","0.415","0.406"
"0.348","0.394","0.317","0.416"
"0.444","0.676","0.202","0.66"
"0.236","0.306","0.402","0.345"
"0.503","0.464","0.252","0.533"
"0.479","0.7","0.214","0.662"
"0.633","0.737","0.127","0.753"
"0.468","0.569","0.38","0.631"
"0.523","0.668","0.319","0.642"
"0.653","0.542","0.148","0.603"
"0.563","0.793","0.101","0.887"
"0.388","0.524","0.373","0.447"
"0.578","0.58","0.196","0.739"
"0.568","0.457","0.19","0.569"
"0.479","0.622","0.267","0.616"
"0.455","0.728","0.121","0.72"
"0.336","0.426","0.24","0.46"
"0.555","0.549","0.125","0.634"
"0.451","0.392","0.209","0.391"
"0.451","0.584","0.299","0.444"
"0.357","0.449","0.285","0.41"
"0.471","0.601","0.254","0.568"
"0.687","0.603","0.211","0.595"
"0.428","0.592","0.39","0.541"
"0.433","0.61","0.237","0.582"
"0.3","0.308","0.577","0.263"
"0.421","0.482","0.384","0.368"
"0.494","0.606","0.202","0.487"
"0.282","0.347","0.434","0.377"
"0.354","0.441","0.344","0.432"
"0.414","0.49","0.384","0.383"
"0.471","0.645","0.202","0.524"
"0.375","0.469","0.393","0.468"
"0.303","0.323","0.766","0.333"
"0.497","0.522","0.179","0.513"
"0.469","0.879","0.287","0.596"
"0.453","0.567","0.332","0.567"
"0.754","0.524","0.241","0.627"
"0.355","0.415","0.361","0.387"
"0.204","0.29","0.437","0.35"
"0.385","0.417","0.456","0.414"
"0.471","0.472","0.255","0.429"
"0.625","0.697","0.063","0.778"
"0.594","0.707","0.195","0.788"
"0.342","0.329","0.384","0.402"
"0.534","0.584","0.264","0.613"
"0.317","0.322","0.54","0.413"
"0.284","0.249","0.392","0.349"
"0.367","0.457","0.2","0.571"
"0.507","0.838","0.297","0.626"
"0.571","0.625","0.086","0.749"
"0.437","0.407","0.216","0.407"
"0.328","0.22","0.406","0.287"
"0.266","0.234","0.397","0.349"
"0.559","0.548","0.206","0.683"
"0.508","0.599","0.139","0.621"
"0.346","0.196","0.315","0.346"
"0.418","0.562","0.308","0.541"
"0.353","0.475","0.38","0.509"
"0.401","0.412","0.415","0.435"
"0.425","0.639","0.279","0.501"
"0.295","0.367","0.336","0.422"
"0.416","0.556","0.334","0.48"
"0.505","0.482","0.235","0.47"
"0.565","0.569","0.159","0.58"
"0.4","0.549","0.256","0.631"
"0.228","0.296","0.516","0.25"
"0.84","0.649","0.08","0.668"
"0.48","0.631","0.238","0.594"
"0.481","0.581","0.205","0.659"
"0.384","0.442","0.32","0.366"
"0.289","0.272","0.654","0.333"
"0.429","0.607","0.266","0.554"
"0.421","0.509","0.201","0.633"
"0.402","0.506","0.19","0.622"
"0.464","0.488","0.272","0.508"
"0.364","0.422","0.434","0.427"
"0.306","0.309","0.411","0.324"
"0.488","0.47","0.279","0.506"
"0.325","0.358","0.515","0.373"
"0.452","0.611","0.068","0.603"
"0.355","0.371","0.414","0.31"
"0.252","0.482","0.528","0.345"
"0.722","0.629","0.171","0.627"
"0.541","0.418","0.379","0.48"
"0.433","0.74","0.225","0.517"
"0.491","0.555","0.172","0.499"
"0.454","0.454","0.191","0.504"
"0.64","0.657","0.144","0.679"
"0.319","0.283","0.501","0.32"
"0.406","0.503","0.417","0.461"
"0.654","0.553","0.184","0.682"
"0.419","0.523","0.302","0.465"
"0.291","0.266","0.6","0.346"
"0.347","0.414","0.264","0.388"
"0.203","0.315","0.533","0.279"
"0.356","0.357","0.431","0.289"
"0.32","0.364","0.591","0.436"
"0.418","0.632","0.359","0.592"
"0.55","0.734","0.074","0.684"
"0.475","0.721","0.178","0.672"
"0.515","0.778","0.315","0.734"
"0.299","0.394","0.384","0.397"
"0.464","0.602","0.383","0.601"
"0.358","0.333","0.557","0.318"
"0.566","0.716","0.3","0.542"
"0.542","0.774","0.149","0.784"
"0.512","0.623","0.106","0.669"
"0.353","0.416","0.647","0.324"
"0.426","0.546","0.411","0.512"
"0.262","0.37","0.619","0.333"
"0.463","0.41","0.381","0.42"
"0.563","0.63","0.13","0.59"
"0.457","0.691","0.274","0.634"
"0.282","0.53","0.322","0.415"
"0.249","0.393","0.669","0.316"
"0.572","0.587","0.23","0.622"
"0.444","0.484","0.304","0.418"
"0.478","0.619","0.223","0.509"
"0.373","0.528","0.356","0.518"
"0.481","0.692","0.327","0.586"
"0.432","0.777","0.297","0.549"
"0.563","0.634","0.177","0.67"
"0.364","0.668","0.341","0.453"
"0.516","0.621","0.149","0.534"
"0.142","0.251","0.764","0.201"
"0.259","0.323","0.55","0.348"
"0.449","0.754","0.331","0.518"
"0.437","0.547","0.19","0.579"
"0.406","0.736","0.275","0.602"
"0.253","0.302","0.655","0.264"
"0.472","0.289","0.449","0.421"
"0.544","0.662","0.18","0.642"
"0.395","0.353","0.343","0.397"
"0.542","0.504","0.418","0.526"
"0.286","0.358","0.526","0.337"
"0.397","0.518","0.528","0.47"
"0.159","0.26","0.541","0.259"
"0.614","0.709","0.35","0.719"
"0.285","0.294","0.567","0.255"
"0.207","0.19","0.526","0.28"
"0.445","0.507","0.168","0.586"
"0.356","0.452","0.376","0.384"
"0.477","0.697","0.224","0.576"
"0.396","0.676","0.232","0.605"
"0.298","0.347","0.433","0.306"
"0.216","0.213","0.756","0.253"
"0.453","0.666","0.412","0.5"
"0.512","0.418","0.298","0.492"
"0.392","0.393","0.419","0.455"
"0.391","0.475","0.392","0.413"
"0.434","0.718","0.244","0.587"
"0.475","0.458","0.299","0.399"
"0.399","0.651","0.222","0.653"
"0.401","0.587","0.415","0.597"
"0.503","0.552","0.244","0.618"
"0.436","0.514","0.23","0.548"
"0.43","0.614","0.262","0.551"
"0.379","0.413","0.305","0.426"
"0.553","0.701","0.234","0.7"
"0.267","0.24","0.557","0.192"
"0.365","0.428","0.33","0.425"
"0.562","0.842","0.194","0.612"
"0.455","0.538","0.499","0.414"
"0.586","0.717","0.08","0.588"
"0.458","0.604","0.216","0.556"
"0.537","0.641","0.118","0.758"
"0.467","0.592","0.322","0.557"
"0.374","0.512","0.39","0.475"
"0.318","0.289","0.422","0.288"
"0.15","0.236","0.486","0.31"
"0.402","0.492","0.171","0.447"
"0.401","0.512","0.182","0.577"
"0.246","0.292","0.544","0.294"
"0.581","0.752","0.153","0.712"
"0.552","0.404","0.216","0.513"
"0.517","0.59","0.072","0.62"
"0.524","0.469","0.223","0.525"
"0.421","0.571","0.32","0.423"
"0.49","0.698","0.159","0.642"
"0.36","0.37","0.446","0.372"
"0.34","0.458","0.366","0.394"
"0.453","0.503","0.207","0.704"
"0.322","0.473","0.439","0.418"
"0.221","0.162","0.738","0.196"
"0.276","0.342","0.442","0.373"
"0.557","0.666","0.081","0.823"
"0.466","0.725","0.388","0.678"
"0.36","0.483","0.287","0.48"
"0.564","0.656","0.118","0.689"
"0.541","0.713","0.126","0.736"
"0.208","0.18","0.516","0.284"
"0.394","0.578","0.244","0.661"
"0.504","0.756","0.358","0.681"
"0.255","0.419","0.34","0.368"
"0.48","0.783","0.138","0.615"
"0.337","0.355","0.407","0.313"
"0.295","0.299","0.511","0.306"
"0.345","0.389","0.423","0.402"
"0.529","0.628","0.24","0.543"
"0.244","0.309","0.606","0.245"
"0.35","0.444","0.471","0.374"
"0.472","0.484","0.116","0.445"
"0.399","0.588","0.266","0.553"
"0.477","0.607","0.371","0.606"
"0.467","0.66","0.292","0.585"
"0.278","0.252","0.462","0.383"
"0.398","0.447","0.216","0.371"
"0.493","0.577","0.198","0.477"
"0.494","0.499","0.29","0.506"
"0.465","0.465","0.158","0.477"
"0.374","0.464","0.536","0.408"
"0.425","0.647","0.384","0.488"
"0.218","0.294","0.571","0.395"
"0.484","0.627","0.292","0.592"
"0.498","0.486","0.286","0.533"
"0.231","0.214","0.548","0.222"
"0.241","0.228","0.539","0.291"
"0.496","0.612","0.135","0.676"
"0.29","0.47","0.287","0.408"
"0.307","0.421","0.458","0.368"
"0.445","0.44","0.308","0.502"
"0.397","0.398","0.297","0.412"
"0.194","0.306","0.601","0.305"
"0.269","0.263","0.65","0.274"
"0.248","0.19","0.554","0.321"
"0.527","0.539","0.157","0.501"
"0.476","0.529","0.295","0.602"
"0.515","0.497","0.209","0.511"
"0.176","0.178","0.699","0.337"
"0.493","0.499","0.315","0.547"
"0.518","0.614","0.165","0.775"
"0.536","0.72","0.232","0.703"
"0.232","0.306","0.381","0.37"
"0.597","0.55","0.132","0.622"
"0.466","0.549","0.24","0.427"
"0.186","0.198","0.571","0.312"
"0.356","0.434","0.391","0.375"
"0.486","0.554","0.367","0.596"
"0.184","0.134","0.524","0.291"
"0.169","0.181","0.698","0.286"
"0.208","0.204","0.493","0.305"
"0.531","0.612","0.209","0.638"
"0.555","0.629","0.294","0.676"
"0.52","0.578","0.236","0.597"
"0.218","0.089","0.625","0.179"
"0.418","0.421","0.275","0.458"
"0.433","0.42","0.341","0.381"
"0.481","0.587","0.169","0.8"
"0.648","0.573","0.198","0.613"
"0.548","0.651","0.161","0.634"
"0.289","0.273","0.524","0.356"
"0.733","0.362","0.299","0.474"
"0.533","0.547","0.065","0.654"
"0.319","0.337","0.476","0.326"
"0.529","0.463","0.322","0.501"
"0.379","0.581","0.26","0.415"
"0.517","0.716","0.198","0.749"
"0.544","0.525","0.239","0.435"
"0.376","0.36","0.368","0.364"
"0.307","0.276","0.543","0.29"
"0.603","0.773","0.14","0.845"
"0.564","0.754","0.272","0.64"
"0.5","0.682","0.186","0.74"
"0.535","0.531","0.181","0.599"
"0.559","0.7","0.134","0.868"
"0.713","0.569","0.23","0.672"
"0.516","0.512","0.115","0.517"
"0.399","0.458","0.477","0.372"
"0.423","0.541","0.183","0.657"
"0.31","0.29","0.372","0.367"
"0.312","0.384","0.429","0.376"
"0.43","0.494","0.246","0.55"
"0.262","0.214","0.64","0.231"
"0.226","0.294","0.617","0.325"
"0.837","0.664","0.145","0.801"
"0.326","0.423","0.478","0.422"
"0.411","0.427","0.377","0.384"
"0.36","0.444","0.459","0.455"
"0.277","0.431","0.351","0.498"
"0.476","0.502","0.41","0.471"
"0.269","0.308","0.66","0.218"
"0.414","0.663","0.348","0.7"
"0.467","0.561","0.264","0.435"
"0.429","0.514","0.161","0.593"
"0.252","0.165","0.572","0.214"
"0.634","0.592","0.234","0.661"
"0.434","0.314","0.336","0.36"
"0.478","0.554","0.234","0.469"
"0.468","0.501","0.332","0.447"
"0.532","0.584","0.265","0.455"
"0.419","0.774","0.231","0.699"
"0.287","0.396","0.319","0.316"
"0.197","0.294","0.444","0.329"
"0.592","0.783","0.156","0.743"
"0.571","0.502","0.133","0.589"
"0.544","0.486","0.233","0.559"
"0.367","0.37","0.253","0.406"
"0.537","0.675","0.146","0.68"
"0.326","0.359","0.386","0.418"
"0.266","0.392","0.492","0.299"
"0.172","0.234","0.791","0.22"
"0.513","0.855","0.16","0.812"
"0.539","0.406","0.242","0.518"
"0.355","0.47","0.343","0.529"
"0.482","0.568","0.191","0.728"
"0.63","0.785","-0.004","0.858"
"0.35","0.626","0.292","0.568"
"0.43","0.536","0.312","0.473"
"0.378","0.377","0.292","0.37"
"0.39","0.573","0.199","0.542"
"0.598","0.653","0.212","0.752"
"0.283","0.394","0.517","0.371"
"0.413","0.553","0.333","0.495"
"0.574","0.639","0.176","0.751"
"0.484","0.424","0.201","0.505"
"0.688","0.369","0.237","0.493"
"0.363","0.34","0.495","0.375"
"0.633","0.671","0.158","0.791"
"0.486","0.505","0.348","0.502"
"0.256","0.201","0.62","0.32"
"0.37","0.549","0.362","0.48"
"0.464","0.518","0.222","0.545"
"0.418","0.59","0.298","0.512"
"0.452","0.453","0.296","0.521"
"0.547","0.528","0.29","0.597"
"0.563","0.727","0.254","0.667"
"0.534","0.737","0.357","0.739"
"0.51","0.815","0.28","0.782"
"0.382","0.493","0.235","0.464"
"0.295","0.236","0.346","0.328"
"0.483","0.416","0.482","0.364"
"0.42","0.591","0.334","0.551"
"0.19","0.342","0.712","0.18"
"0.421","0.477","0.222","0.43"
"0.447","0.432","0.335","0.511"
"0.536","0.526","0.174","0.62"
"0.421","0.339","0.334","0.486"
"0.401","0.35","0.323","0.358"
"0.256","0.288","0.684","0.337"
"0.444","0.546","0.292","0.581"
"0.161","0.151","0.866","0.231"
"0.413","0.463","0.42","0.332"
"0.35","0.196","0.481","0.315"
"0.533","0.545","0.145","0.588"
"0.46","0.548","0.272","0.474"
"0.498","0.474","0.347","0.505"
"0.46","0.631","0.331","0.588"
"0.619","0.53","0.168","0.532"
"0.541","0.61","0.349","0.717"
"0.578","0.585","0.361","0.722"
"0.326","0.334","0.35","0.272"
"0.354","0.464","0.311","0.514"
"0.37","0.321","0.541","0.242"
"0.536","0.4","0.217","0.497"
"0.344","0.451","0.436","0.551"
"0.336","0.686","0.362","0.453"
"0.521","0.576","0.238","0.707"
"0.318","0.367","0.485","0.346"
"0.419","0.406","0.411","0.405"
"0.304","0.34","0.574","0.312"
"0.444","0.422","0.306","0.46"
"0.317","0.252","0.389","0.335"
"0.443","0.455","0.167","0.398"
"0.343","0.297","0.474","0.313"
"0.384","0.406","0.28","0.442"
"0.44","0.467","0.411","0.424"
"0.525","0.646","0.209","0.504"
"0.588","0.536","0.276","0.6"
"0.532","0.61","0.364","0.639"
"0.575","0.44","0.292","0.517"
"0.499","0.581","0.384","0.624"
"0.338","0.43","0.341","0.459"
"0.64","0.616","0.223","0.696"
"0.207","0.221","0.591","0.254"
"0.408","0.552","0.406","0.544"
"0.377","0.529","0.307","0.583"
"0.48","0.641","0.21","0.613"
"0.293","0.222","0.44","0.248"
"0.569","0.632","0.127","0.677"
"0.173","0.24","0.543","0.294"
"0.367","0.536","0.324","0.476"
"0.436","0.499","0.264","0.509"
"0.188","0.242","0.726","0.263"
"0.44","0.575","0.296","0.565"
"0.19","0.396","0.516","0.412"
"0.37","0.434","0.212","0.546"
"0.484","0.42","0.215","0.623"
"0.269","0.326","0.573","0.343"
"0.402","0.412","0.275","0.459"
"0.286","0.271","0.347","0.364"
"0.319","0.778","0.3","0.446"
"0.343","0.35","0.461","0.371"
"0.335","0.369","0.554","0.338"
"0.487","0.451","0.27","0.436"
"0.348","0.343","0.514","0.371"
"0.377","0.478","0.331","0.486"
"0.566","0.606","0.19","0.678"
"0.433","0.578","0.19","0.6"
"0.442","0.579","0.274","0.554"
"0.256","0.229","0.545","0.245"
"0.586","0.739","0.194","0.931"
"0.56","0.538","0.188","0.474"
"0.584","0.722","0.215","0.693"
"0.499","0.565","0.189","0.55"
"0.438","0.549","0.214","0.638"
"0.358","0.401","0.455","0.296"
"0.387","0.548","0.306","0.535"
"0.268","0.271","0.66","0.261"
"0.398","0.634","0.32","0.544"
"0.324","0.526","0.427","0.459"
"0.485","0.664","0.201","0.721"
"0.373","0.318","0.384","0.361"
"0.483","0.436","0.259","0.47"
"0.413","0.424","0.378","0.389"
"0.389","0.556","0.262","0.562"
"0.484","0.502","0.252","0.45"
"0.409","0.473","0.194","0.479"
"0.305","0.363","0.394","0.431"
"0.533","0.604","0.31","0.662"
"0.494","0.828","0.312","0.665"
"0.519","0.645","0.237","0.622"
"0.344","0.361","0.644","0.249"
"0.495","0.493","0.235","0.45"
"0.403","0.61","0.316","0.619"
"0.49","0.667","0.194","0.618"
"0.468","0.58","0.2","0.686"
"0.659","0.626","0.104","0.751"
"0.481","0.442","0.214","0.522"
"0.378","0.476","0.37","0.465"
"0.234","0.223","0.526","0.263"
"0.241","0.475","0.49","0.384"
"0.46","0.625","0.261","0.688"
"0.155","0.15","0.476","0.225"
"0.707","0.474","0.201","0.613"
"0.602","0.672","0.225","0.746"
"0.423","0.758","0.388","0.56"
"0.303","0.42","0.468","0.279"
"0.242","0.211","0.646","0.237"
"0.276","0.29","0.473","0.279"
"0.352","0.491","0.447","0.391"
"0.526","0.578","0.248","0.517"
"0.284","0.216","0.498","0.358"
"0.466","0.601","0.256","0.519"
"0.443","0.583","0.264","0.556"
"0.473","0.579","0.12","0.692"
"0.48","0.519","0.193","0.588"
"0.428","0.529","0.33","0.515"
"0.346","0.339","0.395","0.321"
"0.483","0.555","0.157","0.49"
"0.449","0.554","0.182","0.595"
"0.421","0.538","0.326","0.406"
"0.529","0.647","0.193","0.674"
"0.357","0.479","0.235","0.458"
"0.362","0.541","0.345","0.438"
"0.214","0.233","0.38","0.456"
"0.314","0.468","0.365","0.404"
"0.444","0.556","0.195","0.673"
"0.541","0.612","0.177","0.762"
"0.492","0.776","0.113","0.661"
"0.277","0.321","0.445","0.307"
"0.464","0.318","0.115","0.5"
"0.443","0.614","0.238","0.586"
"0.538","0.524","0.314","0.512"
"0.383","0.517","0.524","0.439"
"0.738","0.636","0.128","0.654"
"0.553","0.587","0.21","0.609"
"0.188","0.233","0.628","0.422"
"0.259","0.287","0.505","0.288"
"0.302","0.346","0.377","0.242"
"0.415","0.665","0.243","0.69"
"0.485","0.485","0.24","0.539"
"0.332","0.37","0.491","0.343"
"0.242","0.321","0.597","0.343"
"0.434","0.548","0.311","0.469"
"0.394","0.427","0.379","0.375"
"0.424","0.409","0.202","0.488"
"0.493","0.55","0.221","0.689"
"0.398","0.481","0.362","0.477"
"0.397","0.507","0.201","0.596"
